Date,Close,High,Low,Open,Volume,Ticker
2023-08-31,138.00999450683594,138.7899932861328,135.0,135.05999755859375,58781300,AMZN
2023-09-01,138.1199951171875,139.9600067138672,136.8800048828125,139.4600067138672,40948300,AMZN
2023-09-05,137.27000427246094,137.8000030517578,135.82000732421875,137.72999572753906,40636700,AMZN
2023-09-06,135.36000061035156,137.4499969482422,134.61000061035156,136.32000732421875,41785500,AMZN
2023-09-07,137.85000610351562,138.02999877929688,133.16000366210938,133.89999389648438,48498900,AMZN
2023-09-08,138.22999572753906,138.85000610351562,136.75,136.86000061035156,38348200,AMZN
2023-09-11,143.10000610351562,143.6199951171875,138.63999938964844,138.75,56764500,AMZN
2023-09-12,141.22999572753906,143.0,140.61000061035156,142.32000732421875,42668500,AMZN
2023-09-13,144.85000610351562,144.97999572753906,140.8699951171875,140.9499969482422,60465200,AMZN
2023-09-14,144.72000122070312,145.86000061035156,142.9499969482422,145.0800018310547,64033600,AMZN
2023-09-15,140.38999938964844,143.57000732421875,140.08999633789062,142.69000244140625,102861700,AMZN
2023-09-18,139.97999572753906,141.75,139.22000122070312,140.47999572753906,42823500,AMZN
2023-09-19,137.6300048828125,138.83999633789062,135.55999755859375,138.6999969482422,61482500,AMZN
2023-09-20,135.2899932861328,139.3699951171875,135.1999969482422,138.5500030517578,46263700,AMZN
2023-09-21,129.3300018310547,132.24000549316406,129.30999755859375,131.94000244140625,70234800,AMZN
2023-09-22,129.1199951171875,132.02999877929688,128.52000427246094,131.11000061035156,59904300,AMZN
2023-09-25,131.27000427246094,131.77999877929688,128.77000427246094,129.36000061035156,46017800,AMZN
2023-09-26,125.9800033569336,130.38999938964844,125.27999877929688,130.1199951171875,73048200,AMZN
2023-09-27,125.9800033569336,127.4800033569336,124.12999725341795,125.76000213623048,66553400,AMZN
2023-09-28,125.9800033569336,126.58000183105467,123.04000091552734,124.04000091552734,54555000,AMZN
2023-09-29,127.12000274658205,129.14999389648438,126.31999969482422,128.1999969482422,62377600,AMZN
2023-10-02,129.4600067138672,130.47000122070312,126.54000091552734,127.27999877929688,48029700,AMZN
2023-10-03,124.72000122070312,128.52000427246094,124.25,128.05999755859375,51565000,AMZN
2023-10-04,127.0,127.36000061035156,125.68000030517578,126.05999755859376,44203900,AMZN
2023-10-05,125.95999908447266,126.7300033569336,124.33000183105467,126.70999908447266,39660600,AMZN
2023-10-06,127.95999908447266,128.4499969482422,124.12999725341795,124.16000366210938,46795900,AMZN
2023-10-09,128.25999450683594,128.7899932861328,124.76000213623048,126.22000122070312,38773700,AMZN
2023-10-10,129.47999572753906,130.74000549316406,128.0500030517578,128.82000732421875,42178600,AMZN
2023-10-11,131.8300018310547,132.0500030517578,129.61000061035156,129.74000549316406,40741800,AMZN
2023-10-12,132.3300018310547,134.47999572753906,131.22999572753906,132.1699981689453,55528600,AMZN
2023-10-13,129.7899932861328,133.30999755859375,128.9499969482422,132.97999572753906,45786600,AMZN
2023-10-16,132.5500030517578,133.07000732421875,130.42999267578125,130.69000244140625,42832900,AMZN
2023-10-17,131.47000122070312,132.5800018310547,128.7100067138672,130.38999938964844,49344600,AMZN
2023-10-18,128.1300048828125,130.6699981689453,127.51000213623048,129.89999389648438,42699500,AMZN
2023-10-19,128.39999389648438,132.24000549316406,127.47000122070312,130.57000732421875,60961400,AMZN
2023-10-20,125.16999816894533,128.1699981689453,124.97000122070312,128.0500030517578,56343300,AMZN
2023-10-23,126.55999755859376,127.87999725341795,123.9800033569336,124.62999725341795,48260000,AMZN
2023-10-24,128.55999755859375,128.8000030517578,126.33999633789062,127.73999786376952,46477400,AMZN
2023-10-25,121.38999938964844,126.33999633789062,120.79000091552734,126.04000091552734,74577500,AMZN
2023-10-26,119.56999969482422,121.63999938964844,118.3499984741211,120.62999725341795,100419500,AMZN
2023-10-27,127.73999786376952,130.02000427246094,125.5199966430664,126.1999969482422,125309300,AMZN
2023-10-30,132.7100067138672,133.0,128.55999755859375,129.72000122070312,72485500,AMZN
2023-10-31,133.08999633789062,133.57000732421875,131.7100067138672,132.75,51589400,AMZN
2023-11-01,137.0,137.35000610351562,133.7100067138672,133.9600067138672,61529400,AMZN
2023-11-02,138.07000732421875,138.80999755859375,136.47000122070312,138.72999572753906,52236700,AMZN
2023-11-03,138.60000610351562,139.49000549316406,137.4499969482422,138.99000549316406,44007200,AMZN
2023-11-06,139.74000549316406,140.72999572753906,138.36000061035156,138.75999450683594,44970400,AMZN
2023-11-07,142.7100067138672,143.3699951171875,140.5,140.5500030517578,53553500,AMZN
2023-11-08,142.0800018310547,143.1199951171875,141.22000122070312,142.97000122070312,44521700,AMZN
2023-11-09,140.60000610351562,142.64999389648438,139.83999633789062,142.02000427246094,36235400,AMZN
2023-11-10,143.55999755859375,143.64999389648438,139.91000366210938,140.4600067138672,49287800,AMZN
2023-11-13,142.58999633789062,143.22999572753906,140.6699981689453,142.0800018310547,35680600,AMZN
2023-11-14,145.8000030517578,147.25999450683594,144.67999267578125,145.0,56674600,AMZN
2023-11-15,143.1999969482422,147.2899932861328,142.58999633789062,147.05999755859375,63875700,AMZN
2023-11-16,142.8300018310547,143.32000732421875,139.52000427246094,140.91000366210938,49653500,AMZN
2023-11-17,145.17999267578125,145.22999572753906,142.5399932861328,142.66000366210938,49636700,AMZN
2023-11-20,146.1300048828125,146.6300048828125,144.72999572753906,145.1300048828125,41951200,AMZN
2023-11-21,143.89999389648438,144.0500030517578,141.5,143.91000366210938,71226000,AMZN
2023-11-22,146.7100067138672,147.74000549316406,144.57000732421875,144.57000732421875,45669100,AMZN
2023-11-24,146.74000549316406,147.1999969482422,145.32000732421875,146.6999969482422,22378400,AMZN
2023-11-27,147.72999572753906,149.25999450683594,146.8800048828125,147.52999877929688,53762400,AMZN
2023-11-28,147.02999877929688,147.60000610351562,145.52999877929688,146.97999572753906,42711700,AMZN
2023-11-29,146.32000732421875,148.5399932861328,145.97000122070312,147.85000610351562,40610900,AMZN
2023-11-30,146.08999633789062,146.92999267578125,144.3300018310547,144.75999450683594,65814000,AMZN
2023-12-01,147.02999877929688,147.25,145.5500030517578,146.0,39924600,AMZN
2023-12-04,144.83999633789062,145.35000610351562,142.80999755859375,145.25,48294200,AMZN
2023-12-05,146.8800048828125,148.57000732421875,143.1300048828125,143.5500030517578,46822400,AMZN
2023-12-06,144.52000427246094,147.85000610351562,144.27999877929688,147.5800018310547,39679000,AMZN
2023-12-07,146.8800048828125,147.9199981689453,145.33999633789062,146.14999389648438,52352800,AMZN
2023-12-08,147.4199981689453,147.83999633789062,145.39999389648438,145.47999572753906,41858000,AMZN
2023-12-11,145.88999938964844,146.19000244140625,143.63999938964844,145.66000366210938,50907300,AMZN
2023-12-12,147.47999572753906,147.5,145.3000030517578,145.52000427246094,44944300,AMZN
2023-12-13,148.83999633789062,149.4600067138672,146.82000732421875,148.1199951171875,52766200,AMZN
2023-12-14,147.4199981689453,150.5399932861328,145.52000427246094,149.92999267578125,58400800,AMZN
2023-12-15,149.97000122070312,150.57000732421875,147.8800048828125,148.3800048828125,110039100,AMZN
2023-12-18,154.07000732421875,154.85000610351562,150.0500030517578,150.55999755859375,62512800,AMZN
2023-12-19,153.7899932861328,155.1199951171875,152.69000244140625,154.39999389648438,43171300,AMZN
2023-12-20,152.1199951171875,155.6300048828125,151.55999755859375,152.89999389648438,50322100,AMZN
2023-12-21,153.83999633789062,153.97000122070312,152.10000610351562,153.3000030517578,36305700,AMZN
2023-12-22,153.4199981689453,154.35000610351562,152.7100067138672,153.77000427246094,29480100,AMZN
2023-12-26,153.41000366210938,153.97999572753906,153.02999877929688,153.55999755859375,25067200,AMZN
2023-12-27,153.33999633789062,154.77999877929688,153.1199951171875,153.55999755859375,31434700,AMZN
2023-12-28,153.3800048828125,154.0800018310547,152.9499969482422,153.72000122070312,27057000,AMZN
2023-12-29,151.94000244140625,153.88999938964844,151.02999877929688,153.10000610351562,39789000,AMZN
2024-01-02,149.92999267578125,152.3800048828125,148.38999938964844,151.5399932861328,47339400,AMZN
2024-01-03,148.47000122070312,151.0500030517578,148.3300018310547,149.1999969482422,49425500,AMZN
2024-01-04,144.57000732421875,147.3800048828125,144.0500030517578,145.58999633789062,56039800,AMZN
2024-01-05,145.24000549316406,146.58999633789062,144.52999877929688,144.69000244140625,45124800,AMZN
2024-01-08,149.10000610351562,149.39999389648438,146.14999389648438,146.74000549316406,46757100,AMZN
2024-01-09,151.3699951171875,151.7100067138672,148.2100067138672,148.3300018310547,43812600,AMZN
2024-01-10,153.72999572753906,154.4199981689453,151.8800048828125,152.05999755859375,44421800,AMZN
2024-01-11,155.17999267578125,157.1699981689453,153.1199951171875,155.0399932861328,49072700,AMZN
2024-01-12,154.6199951171875,156.1999969482422,154.00999450683594,155.38999938964844,40460300,AMZN
2024-01-16,153.16000366210938,154.99000549316406,152.14999389648438,153.52999877929688,41384600,AMZN
2024-01-17,151.7100067138672,152.14999389648438,149.91000366210938,151.49000549316406,34953400,AMZN
2024-01-18,153.5,153.77999877929688,151.82000732421875,152.77000427246094,37850200,AMZN
2024-01-19,155.33999633789062,155.75999450683594,152.74000549316406,153.8300018310547,51033700,AMZN
2024-01-22,154.77999877929688,157.0500030517578,153.89999389648438,156.88999938964844,43687500,AMZN
2024-01-23,156.02000427246094,156.2100067138672,153.92999267578125,154.85000610351562,37986000,AMZN
2024-01-24,156.8699951171875,158.50999450683594,156.47999572753906,157.8000030517578,48547300,AMZN
2024-01-25,157.75,158.50999450683594,154.5500030517578,156.9499969482422,43638600,AMZN
2024-01-26,159.1199951171875,160.72000122070312,157.91000366210938,158.4199981689453,51047400,AMZN
2024-01-29,161.25999450683594,161.2899932861328,158.89999389648438,159.33999633789062,45270400,AMZN
2024-01-30,159.0,161.72999572753906,158.49000549316406,160.6999969482422,45207400,AMZN
2024-01-31,155.1999969482422,159.00999450683594,154.80999755859375,157.0,50284400,AMZN
2024-02-01,159.27999877929688,159.75999450683594,155.6199951171875,155.8699951171875,76542400,AMZN
2024-02-02,171.80999755859375,172.5,167.3300018310547,169.19000244140625,117154900,AMZN
2024-02-05,170.30999755859375,170.5500030517578,167.6999969482422,170.1999969482422,55081300,AMZN
2024-02-06,169.14999389648438,170.7100067138672,167.64999389648438,169.38999938964844,42505500,AMZN
2024-02-07,170.52999877929688,170.8800048828125,168.94000244140625,169.47999572753906,47174100,AMZN
2024-02-08,169.83999633789062,171.42999267578125,168.8800048828125,169.64999389648438,42316500,AMZN
2024-02-09,174.4499969482422,175.0,170.5800018310547,170.89999389648438,56986000,AMZN
2024-02-12,172.33999633789062,175.38999938964844,171.5399932861328,174.8000030517578,51050400,AMZN
2024-02-13,168.63999938964844,170.9499969482422,165.75,167.72999572753906,56345100,AMZN
2024-02-14,170.97999572753906,171.2100067138672,168.27999877929688,169.2100067138672,42815500,AMZN
2024-02-15,169.8000030517578,171.1699981689453,167.58999633789062,170.5800018310547,49855200,AMZN
2024-02-16,169.50999450683594,170.4199981689453,167.1699981689453,168.74000549316406,48074600,AMZN
2024-02-20,167.0800018310547,168.7100067138672,165.74000549316406,167.8300018310547,41980300,AMZN
2024-02-21,168.58999633789062,170.22999572753906,167.13999938964844,168.94000244140625,44575600,AMZN
2024-02-22,174.5800018310547,174.8000030517578,171.77000427246094,173.10000610351562,55392400,AMZN
2024-02-23,174.99000549316406,175.75,173.6999969482422,174.27999877929688,59715200,AMZN
2024-02-26,174.72999572753906,176.3699951171875,174.25999450683594,175.6999969482422,44368600,AMZN
2024-02-27,173.5399932861328,174.6199951171875,172.86000061035156,174.0800018310547,31141700,AMZN
2024-02-28,173.16000366210938,174.0500030517578,172.27000427246094,172.44000244140625,28180500,AMZN
2024-02-29,176.75999450683594,177.22000122070312,172.85000610351562,173.00999450683594,53805400,AMZN
2024-03-01,178.22000122070312,178.72999572753906,176.07000732421875,176.75,31956200,AMZN
2024-03-04,177.5800018310547,180.13999938964844,177.49000549316406,177.52999877929688,37381500,AMZN
2024-03-05,174.1199951171875,176.92999267578125,173.3000030517578,176.92999267578125,37228300,AMZN
2024-03-06,173.50999450683594,176.4600067138672,173.25999450683594,175.5399932861328,32090900,AMZN
2024-03-07,176.82000732421875,177.99000549316406,173.72000122070312,174.8300018310547,34063300,AMZN
2024-03-08,175.35000610351562,178.7899932861328,174.3300018310547,176.44000244140625,37853500,AMZN
2024-03-11,171.9600067138672,174.47000122070312,171.47000122070312,174.30999755859375,28484800,AMZN
2024-03-12,175.38999938964844,176.75999450683594,171.97999572753906,173.5,36610600,AMZN
2024-03-13,176.55999755859375,177.6199951171875,175.5500030517578,175.89999389648438,30772600,AMZN
2024-03-14,178.75,179.52999877929688,176.47000122070312,177.69000244140625,43705800,AMZN
2024-03-15,174.4199981689453,177.92999267578125,173.89999389648438,176.63999938964844,72115500,AMZN
2024-03-18,174.47999572753906,176.69000244140625,174.27999877929688,175.8000030517578,31250700,AMZN
2024-03-19,175.89999389648438,176.08999633789062,173.52000427246094,174.22000122070312,26880900,AMZN
2024-03-20,178.14999389648438,178.52999877929688,174.63999938964844,176.13999938964844,29947200,AMZN
2024-03-21,178.14999389648438,181.4199981689453,178.14999389648438,179.99000549316406,32824300,AMZN
2024-03-22,178.8699951171875,179.25999450683594,176.75,177.75,27964100,AMZN
2024-03-25,179.7100067138672,180.9900054931641,177.24000549316406,178.00999450683594,29815500,AMZN
2024-03-26,178.3000030517578,180.4499969482422,177.9499969482422,180.1499938964844,29659000,AMZN
2024-03-27,179.8300018310547,180.0,177.30999755859375,179.8800048828125,33272600,AMZN
2024-03-28,180.3800048828125,181.6999969482422,179.25999450683594,180.1699981689453,38051600,AMZN
2024-04-01,180.97000122070312,183.0,179.9499969482422,180.7899932861328,29174500,AMZN
2024-04-02,180.69000244140625,180.7899932861328,178.3800048828125,179.07000732421875,32611500,AMZN
2024-04-03,182.41000366210935,182.8699951171875,179.8000030517578,179.89999389648438,31046600,AMZN
2024-04-04,180.0,185.1000061035156,180.0,184.0,41624300,AMZN
2024-04-05,185.07000732421875,186.2700042724609,181.97000122070312,182.3800048828125,42335200,AMZN
2024-04-08,185.19000244140625,187.2899932861328,184.80999755859372,186.8999938964844,39221300,AMZN
2024-04-09,185.6699981689453,187.33999633789065,184.1999969482422,187.2400054931641,36546900,AMZN
2024-04-10,185.9499969482422,186.2700042724609,182.6699981689453,182.7700042724609,35879200,AMZN
2024-04-11,189.0500030517578,189.7700042724609,185.50999450683597,186.7400054931641,40020700,AMZN
2024-04-12,186.1300048828125,188.3800048828125,185.0800018310547,187.72000122070312,38554300,AMZN
2024-04-15,183.6199951171875,188.69000244140625,183.0,187.42999267578125,48052400,AMZN
2024-04-16,183.32000732421875,184.8300018310547,182.25999450683597,183.2700042724609,32891300,AMZN
2024-04-17,181.27999877929688,184.57000732421875,179.82000732421875,184.30999755859372,31359700,AMZN
2024-04-18,179.22000122070312,182.38999938964844,178.64999389648438,181.47000122070312,30723800,AMZN
2024-04-19,174.6300048828125,179.0,173.44000244140625,178.74000549316406,55950000,AMZN
2024-04-22,177.22999572753906,178.8699951171875,174.55999755859375,176.94000244140625,37924900,AMZN
2024-04-23,179.5399932861328,179.92999267578125,175.97999572753906,178.0800018310547,37046500,AMZN
2024-04-24,176.58999633789062,180.32000732421875,176.17999267578125,179.94000244140625,34185100,AMZN
2024-04-25,173.6699981689453,173.9199981689453,166.32000732421875,169.67999267578125,49249400,AMZN
2024-04-26,179.6199951171875,180.82000732421875,176.1300048828125,177.8000030517578,43919800,AMZN
2024-04-29,180.9600067138672,183.52999877929688,179.38999938964844,182.75,54063900,AMZN
2024-04-30,175.0,182.9900054931641,174.8000030517578,181.08999633789065,94639800,AMZN
2024-05-01,179.0,185.1499938964844,176.55999755859375,181.63999938964844,94645100,AMZN
2024-05-02,184.72000122070312,185.1000061035156,179.91000366210938,180.8500061035156,54303500,AMZN
2024-05-03,186.2100067138672,187.8699951171875,185.4199981689453,186.9900054931641,39172000,AMZN
2024-05-06,188.6999969482422,188.75,184.8000030517578,186.27999877929688,34725300,AMZN
2024-05-07,188.75999450683597,189.94000244140625,187.30999755859372,188.9199981689453,34048900,AMZN
2024-05-08,188.0,188.42999267578125,186.38999938964844,187.44000244140625,26136400,AMZN
2024-05-09,189.5,191.6999969482422,187.44000244140625,188.8800048828125,43368400,AMZN
2024-05-10,187.47999572753903,189.88999938964844,186.92999267578125,189.16000366210935,34141800,AMZN
2024-05-13,186.57000732421875,188.30999755859372,185.3600006103516,188.0,24898600,AMZN
2024-05-14,187.07000732421875,187.72000122070312,183.4499969482422,183.82000732421875,38698200,AMZN
2024-05-15,185.9900054931641,186.72000122070312,182.72999572753903,185.97000122070312,75459900,AMZN
2024-05-16,183.6300048828125,187.30999755859372,183.4600067138672,185.6000061035156,38834500,AMZN
2024-05-17,184.6999969482422,185.3000030517578,183.3500061035156,183.75999450683597,33175700,AMZN
2024-05-20,183.5399932861328,186.6699981689453,183.27999877929688,184.33999633789065,30511800,AMZN
2024-05-21,183.1499938964844,183.25999450683597,180.75,182.3000030517578,50839100,AMZN
2024-05-22,183.1300048828125,185.22000122070312,181.97000122070312,183.8800048828125,28148800,AMZN
2024-05-23,181.0500030517578,184.75999450683597,180.0800018310547,183.66000366210935,33670200,AMZN
2024-05-24,180.75,182.44000244140625,180.3000030517578,181.6499938964844,27434100,AMZN
2024-05-28,182.1499938964844,182.2400054931641,179.49000549316406,179.92999267578125,29927000,AMZN
2024-05-29,182.0200042724609,184.0800018310547,181.5500030517578,181.6999969482422,32009300,AMZN
2024-05-30,179.32000732421875,181.33999633789065,178.36000061035156,181.30999755859372,29249200,AMZN
2024-05-31,176.44000244140625,179.2100067138672,173.8699951171875,178.3000030517578,58903900,AMZN
2024-06-03,178.33999633789062,178.6999969482422,175.9199981689453,177.6999969482422,30786600,AMZN
2024-06-04,179.33999633789062,179.82000732421875,176.44000244140625,177.63999938964844,27198400,AMZN
2024-06-05,181.27999877929688,181.5,178.75,180.10000610351562,32116400,AMZN
2024-06-06,185.0,185.0,181.4900054931641,181.75,31371200,AMZN
2024-06-07,184.3000030517578,186.2899932861328,183.3600006103516,184.8999938964844,28021500,AMZN
2024-06-10,187.05999755859372,187.22999572753903,183.7899932861328,184.07000732421875,34494500,AMZN
2024-06-11,187.22999572753903,187.7700042724609,184.5399932861328,187.05999755859372,27265100,AMZN
2024-06-12,186.88999938964844,188.3500061035156,185.42999267578125,188.0200042724609,33984200,AMZN
2024-06-13,183.8300018310547,187.6699981689453,182.6699981689453,186.08999633789065,39721500,AMZN
2024-06-14,183.66000366210935,183.72000122070312,182.22999572753903,183.0800018310547,25456400,AMZN
2024-06-17,184.05999755859372,185.0,181.22000122070312,182.5200042724609,35601900,AMZN
2024-06-18,182.80999755859372,184.2899932861328,181.42999267578125,183.7400054931641,36659200,AMZN
2024-06-20,186.1000061035156,186.50999450683597,182.72000122070312,182.91000366210935,44726800,AMZN
2024-06-21,189.0800018310547,189.27999877929688,185.8600006103516,187.8000030517578,72931800,AMZN
2024-06-24,185.57000732421875,191.0,185.3300018310547,189.3300018310547,50610400,AMZN
2024-06-25,186.33999633789065,188.83999633789065,185.4199981689453,186.80999755859372,45898500,AMZN
2024-06-26,193.6100006103516,194.8000030517578,186.25999450683597,186.9199981689453,65103900,AMZN
2024-06-27,197.8500061035156,199.83999633789065,194.1999969482422,195.00999450683597,74397500,AMZN
2024-06-28,193.25,198.8500061035156,192.5,197.72999572753903,76930200,AMZN
2024-07-01,197.1999969482422,198.3000030517578,192.82000732421875,193.4900054931641,41192000,AMZN
2024-07-02,200.0,200.42999267578125,195.92999267578125,197.27999877929688,45600000,AMZN
2024-07-03,197.58999633789065,200.02999877929688,196.75999450683597,199.94000244140625,31597900,AMZN
2024-07-05,200.0,200.5500030517578,198.1699981689453,198.6499938964844,39858900,AMZN
2024-07-08,199.2899932861328,201.1999969482422,197.9600067138672,200.0399932861328,34767300,AMZN
2024-07-09,199.33999633789065,200.57000732421875,199.0500030517578,199.3999938964844,32700100,AMZN
2024-07-10,199.7899932861328,200.1100006103516,197.69000244140625,200.0,32883800,AMZN
2024-07-11,195.0500030517578,200.2700042724609,192.8600006103516,200.08999633789065,44565000,AMZN
2024-07-12,194.4900054931641,196.47000122070312,193.8300018310547,194.8000030517578,30598500,AMZN
2024-07-15,192.72000122070312,196.19000244140625,190.8300018310547,194.55999755859372,40683200,AMZN
2024-07-16,193.0200042724609,196.6199951171875,192.2400054931641,195.58999633789065,33994700,AMZN
2024-07-17,187.92999267578125,191.5800018310547,185.9900054931641,191.3500061035156,48076100,AMZN
2024-07-18,183.75,189.67999267578125,181.4499969482422,189.58999633789065,51043600,AMZN
2024-07-19,183.1300048828125,184.92999267578125,180.11000061035156,181.13999938964844,43081800,AMZN
2024-07-22,182.5500030517578,185.05999755859372,182.47999572753903,185.0,39931900,AMZN
2024-07-23,186.41000366210935,189.38999938964844,183.55999755859372,184.1000061035156,47537700,AMZN
2024-07-24,180.8300018310547,185.4499969482422,180.41000366210935,183.1999969482422,41532400,AMZN
2024-07-25,179.85000610351562,183.8999938964844,176.8000030517578,182.91000366210935,44464200,AMZN
2024-07-26,182.5,183.19000244140625,180.2400054931641,180.38999938964844,29506000,AMZN
2024-07-29,183.1999969482422,184.75,182.3800048828125,183.83999633789065,33270100,AMZN
2024-07-30,181.7100067138672,185.8600006103516,179.3800048828125,184.72000122070312,39508600,AMZN
2024-07-31,186.97999572753903,187.94000244140625,184.4600067138672,185.0500030517578,41667300,AMZN
2024-08-01,184.07000732421875,190.6000061035156,181.8699951171875,189.2899932861328,70435600,AMZN
2024-08-02,167.89999389648438,168.77000427246094,160.5500030517578,166.75,141448400,AMZN
2024-08-05,161.02000427246094,162.9600067138672,151.61000061035156,154.2100067138672,83149400,AMZN
2024-08-06,161.92999267578125,165.0800018310547,158.5399932861328,161.7100067138672,59950800,AMZN
2024-08-07,162.77000427246094,167.5800018310547,161.42999267578125,166.5500030517578,48408200,AMZN
2024-08-08,165.8000030517578,166.69000244140625,162.5500030517578,165.1699981689453,44616200,AMZN
2024-08-09,166.94000244140625,168.5500030517578,165.85000610351562,166.39999389648438,36401000,AMZN
2024-08-12,166.8000030517578,168.5500030517578,166.11000061035156,168.13999938964844,30072800,AMZN
2024-08-13,170.22999572753906,171.0399932861328,167.10000610351562,167.80999755859375,39237900,AMZN
2024-08-14,170.10000610351562,172.27999877929688,168.86000061035156,172.11000061035156,28843800,AMZN
2024-08-15,177.58999633789062,177.91000366210938,173.99000549316406,174.86000061035156,51698500,AMZN
2024-08-16,177.05999755859375,178.33999633789062,176.25999450683594,177.0399932861328,31489200,AMZN
2024-08-19,178.22000122070312,178.3000030517578,176.16000366210938,177.63999938964844,31129800,AMZN
2024-08-20,178.8800048828125,179.00999450683594,177.42999267578125,177.9199981689453,26255200,AMZN
2024-08-21,180.11000061035156,182.38999938964844,178.88999938964844,179.9199981689453,35599100,AMZN
2024-08-22,176.1300048828125,181.47000122070312,175.67999267578125,181.3800048828125,32047500,AMZN
2024-08-23,177.0399932861328,178.97000122070312,175.24000549316406,177.33999633789062,29150100,AMZN
2024-08-26,175.5,177.47000122070312,174.3000030517578,176.6999969482422,22366200,AMZN
2024-08-27,173.1199951171875,174.88999938964844,172.25,174.14999389648438,29842000,AMZN
2024-08-28,170.8000030517578,173.69000244140625,168.9199981689453,173.69000244140625,29045000,AMZN
2024-08-29,172.1199951171875,174.2899932861328,170.80999755859375,173.22000122070312,26407800,AMZN
2024-08-30,178.5,178.89999389648438,172.60000610351562,172.77999877929688,43429400,AMZN
2024-09-03,176.25,178.25999450683594,175.25999450683594,177.5500030517578,37817500,AMZN
2024-09-04,173.3300018310547,175.97999572753906,172.5399932861328,174.47999572753906,30309200,AMZN
2024-09-05,177.88999938964844,179.8800048828125,175.0,175.0,40170500,AMZN
2024-09-06,171.38999938964844,178.3800048828125,171.16000366210938,177.24000549316406,41466500,AMZN
2024-09-09,175.39999389648438,175.85000610351562,173.50999450683594,174.52999877929688,29037400,AMZN
2024-09-10,179.5500030517578,180.5,176.7899932861328,177.49000549316406,36233800,AMZN
2024-09-11,184.5200042724609,184.9900054931641,175.72999572753906,180.10000610351562,42564700,AMZN
2024-09-12,187.0,187.41000366210935,183.5399932861328,184.8000030517578,33622500,AMZN
2024-09-13,186.4900054931641,188.5,185.91000366210935,187.0,26495400,AMZN
2024-09-16,184.88999938964844,185.80999755859372,183.3600006103516,185.2899932861328,26065500,AMZN
2024-09-17,186.8800048828125,189.4499969482422,186.13999938964844,186.8500061035156,26091700,AMZN
2024-09-18,186.42999267578125,188.8000030517578,185.05999755859372,186.4499969482422,34448100,AMZN
2024-09-19,189.8699951171875,190.9900054931641,188.47000122070312,190.0399932861328,39543200,AMZN
2024-09-20,191.6000061035156,191.83999633789065,187.41000366210935,190.22999572753903,100378600,AMZN
2024-09-23,193.8800048828125,194.4499969482422,190.57000732421875,191.63999938964844,36993100,AMZN
2024-09-24,193.9600067138672,195.3699951171875,190.1300048828125,194.2700042724609,43478900,AMZN
2024-09-25,192.52999877929688,193.9499969482422,192.16000366210935,193.75,26391100,AMZN
2024-09-26,191.16000366210935,194.52999877929688,189.5399932861328,194.30999755859372,36334900,AMZN
2024-09-27,187.97000122070312,190.8999938964844,187.33999633789065,190.67999267578125,36002300,AMZN
2024-09-30,186.3300018310547,188.4900054931641,184.6499938964844,187.13999938964844,41583900,AMZN
2024-10-01,185.1300048828125,186.19000244140625,183.4499969482422,184.8999938964844,36044900,AMZN
2024-10-02,184.75999450683597,186.6000061035156,184.0399932861328,184.44000244140625,23704100,AMZN
2024-10-03,181.9600067138672,183.44000244140625,180.8800048828125,183.0500030517578,30204300,AMZN
2024-10-04,186.50999450683597,187.6000061035156,183.6000061035156,185.75,40890300,AMZN
2024-10-07,180.8000030517578,183.6000061035156,180.25,182.9499969482422,42364200,AMZN
2024-10-08,182.72000122070312,183.08999633789065,180.9199981689453,181.9199981689453,26372100,AMZN
2024-10-09,185.1699981689453,185.8500061035156,182.0500030517578,182.82000732421875,26343100,AMZN
2024-10-10,186.6499938964844,188.1300048828125,185.8300018310547,187.1300048828125,27785000,AMZN
2024-10-11,188.82000732421875,189.92999267578125,186.3000030517578,186.6300048828125,25751600,AMZN
2024-10-14,187.5399932861328,189.8300018310547,187.3600006103516,189.77999877929688,22614400,AMZN
2024-10-15,187.69000244140625,188.41000366210935,184.5800018310547,187.6300048828125,32178900,AMZN
2024-10-16,186.88999938964844,187.77999877929688,185.6100006103516,187.0500030517578,23456800,AMZN
2024-10-17,187.52999877929688,188.94000244140625,186.0,188.22000122070312,25039400,AMZN
2024-10-18,188.9900054931641,190.7400054931641,186.27999877929688,187.1499938964844,37417700,AMZN
2024-10-21,189.07000732421875,189.4600067138672,186.3999938964844,188.0500030517578,24639400,AMZN
2024-10-22,189.6999969482422,191.5200042724609,186.97999572753903,188.3500061035156,29650600,AMZN
2024-10-23,184.7100067138672,189.16000366210935,183.69000244140625,188.8500061035156,31937100,AMZN
2024-10-24,186.3800048828125,187.1100006103516,183.8600006103516,185.25,21647400,AMZN
2024-10-25,187.8300018310547,190.4499969482422,187.52999877929688,187.8500061035156,29362100,AMZN
2024-10-28,188.38999938964844,190.2100067138672,188.2100067138672,189.57000732421875,27930800,AMZN
2024-10-29,190.8300018310547,191.4600067138672,187.82000732421875,188.5800018310547,35690200,AMZN
2024-10-30,192.72999572753903,195.6100006103516,192.4199981689453,194.6999969482422,37707600,AMZN
2024-10-31,186.3999938964844,190.6000061035156,185.22999572753903,190.50999450683597,75146800,AMZN
2024-11-01,197.92999267578125,200.5,197.0200042724609,199.0,99687800,AMZN
2024-11-04,195.77999877929688,197.3300018310547,194.30999755859372,196.4499969482422,38492100,AMZN
